1720370571.035263,udp,53,0,69,103,0,0,0,0,1
1720370571.035263,udp,53,0,57,91,0,0,0,0,1
1720370571.043263,udp,53,0,98,132,0,0,0,0,1
1720370572.532986,other,0,0,12,50,0,0,0,0,1
1720370572.533276,other,0,0,12,50,0,0,0,0,1
1720370572.5335,other,0,0,12,50,0,0,0,0,1
1720370573.124752,tcp,443,FA,20,54,0,0,0,0,0
1720370573.124844,tcp,60291,A,20,54,0,0,0,0,0
1720370574.156417,tcp,443,PA,44,78,0,0,0,0,0
1720370574.157153,tcp,60204,PA,48,82,0,0,0,0,0
1720370574.17207,tcp,443,A,20,54,0,0,0,0,0
1720370574.566464,tcp,443,PA,66,100,0,0,0,0,0
1720370574.613084,tcp,59871,A,20,54,0,0,0,0,0
1720370574.753012,other,0,0,16,54,0,0,0,0,1
1720370575.257826,other,0,0,16,54,0,0,0,0,1
1720370576.248507,other,0,0,16,54,0,0,0,0,1
1720370581.56611,tcp,443,PA,182,216,0,0,0,0,0
1720370581.583321,tcp,59871,PA,66,100,0,0,0,0,0
1720370581.600366,tcp,443,A,20,54,0,0,0,0,0
1720370581.671546,udp,56668,0,174,208,0,0,0,0,1
1720370581.953783,udp,5353,0,104,138,0,0,0,0,1
1720370582.673167,udp,56668,0,174,208,0,0,0,0,1
1720370583.681647,udp,56668,0,174,208,0,0,0,0,1
1720370584.684566,udp,56668,0,174,208,0,0,0,0,1
1720370585.0875,udp,57654,0,41,75,0,0,0,0,1
1720370585.087872,udp,53817,0,41,75,0,0,0,0,1
1720370585.088175,udp,49369,0,41,75,0,0,0,0,1
1720370585.09199,udp,53,0,69,103,0,0,0,0,1
1720370585.09642,udp,53,0,57,91,0,0,0,0,1
1720370585.100853,udp,53,0,91,125,0,0,0,0,1
1720370585.101594,tcp,60291,FA,20,54,0,0,0,0,0
1720370585.114861,tcp,443,A,20,54,0,0,0,0,0
1720414488.503894,tcp,443,PA,44,78,0,0,0,0,0
1720414488.504408,tcp,58613,PA,48,82,0,0,0,0,0
1720414488.517261,tcp,443,A,20,54,0,0,0,0,0
1720414498.287501,other,0,0,12,50,0,0,0,0,1
1720414498.287501,other,0,0,12,50,0,0,0,0,1
1720414498.287902,other,0,0,12,50,0,0,0,0,1
1720414498.697093,udp,5353,0,90,124,0,0,0,0,1
1720414498.753733,other,0,0,16,54,0,0,0,0,1
1720414499.255271,other,0,0,16,54,0,0,0,0,1
1720414500.25966,other,0,0,16,54,0,0,0,0,1
1720414502.179023,udp,5353,0,66,100,0,0,0,0,1
1720414503.202712,udp,5353,0,66,100,0,0,0,0,1
1720414504.719307,tcp,55101,S,32,66,0,0,0,0,0
1720414504.91677,tcp,55102,S,32,66,0,0,0,0,0
1720414504.945082,tcp,443,SA,32,66,0,0,0,0,0
1720414504.945152,tcp,55101,A,20,54,0,0,0,0,0
1720414504.957731,tcp,443,SA,32,66,0,0,0,0,0
1720414504.957806,tcp,55102,A,20,54,0,0,0,0,0
1720414504.960525,tcp,55102,PA,219,253,0,0,0,0,0
1720414504.981206,tcp,55101,PA,236,270,0,0,0,0,0
1720414505.001377,tcp,443,A,1480,1514,0,0,0,0,0
1720414505.001377,tcp,443,A,1480,1514,0,0,0,0,0
1720414505.001377,tcp,443,PA,1060,1094,0,0,0,0,0
1720414505.001439,tcp,55102,A,20,54,0,0,0,0,0
1720414505.007963,tcp,55102,PA,178,212,0,0,0,0,0
1720414505.049437,tcp,443,PA,71,105,0,0,0,0,0
1720414505.050063,tcp,55102,PA,471,505,0,0,0,0,0
1720414505.050195,tcp,55102,A,1460,1494,0,0,0,0,0
1720414505.050195,tcp,55102,A,1460,1494,0,0,0,0,0
1720414505.050195,tcp,55102,A,1460,1494,0,0,0,0,0
1720414505.050195,tcp,55102,PA,439,473,0,0,0,0,0
1720414505.093591,tcp,443,A,20,54,0,0,0,0,0
1720414505.09371,tcp,443,A,20,54,0,0,0,0,0
1720414505.205645,tcp,443,A,1480,1514,0,0,0,0,0
1720414505.206576,tcp,443,A,1480,1514,0,0,0,0,0
1720414505.206576,tcp,443,PA,858,892,0,0,0,0,0
1720414505.206618,tcp,55101,A,20,54,0,0,0,0,0
1720414505.21214,tcp,55101,PA,178,212,0,0,0,0,0
1720414505.349716,tcp,443,A,1480,1514,0,0,0,0,0
1720414505.355135,tcp,443,A,1480,1514,0,0,0,0,0
1720414505.355135,tcp,443,A,1480,1514,0,0,0,0,0
1720414505.355135,tcp,443,A,1480,1514,0,0,0,0,0
1720414505.355135,tcp,443,A,1480,1514,0,0,0,0,0
1720414505.355135,tcp,443,A,1480,1514,0,0,0,0,0
1720414505.355135,tcp,443,A,1480,1514,0,0,0,0,0
1720414505.355135,tcp,443,FPA,571,605,0,0,0,0,0
1720414505.355199,tcp,55102,A,20,54,0,0,0,0,0
1720414505.355419,tcp,55102,PA,51,85,0,0,0,0,0
1720414505.355456,tcp,55102,FA,20,54,0,0,0,0,0
1720414505.39564,tcp,443,A,20,54,0,0,0,0,0
1720414505.406868,tcp,55104,S,32,66,0,0,0,0,0
1720414505.438566,tcp,443,PA,71,105,0,0,0,0,0
1720414505.438801,tcp,443,PA,89,123,0,0,0,0,0
1720414505.438833,tcp,55101,A,20,54,0,0,0,0,0
1720414505.456956,tcp,55101,PA,107,141,0,0,0,0,0
1720414505.457078,tcp,55101,PA,140,174,0,0,0,0,0
1720414505.457185,tcp,55101,PA,58,92,0,0,0,0,0
1720414505.606278,tcp,55096,A,21,55,0,0,0,0,0
1720414505.628804,tcp,443,SA,32,66,0,0,0,0,0
1720414505.628864,tcp,55104,A,20,54,0,0,0,0,0
1720414505.630035,tcp,55104,PA,236,270,0,0,0,0,0
1720414505.67996,tcp,443,PA,58,92,0,0,0,0,0
1720414505.685231,tcp,443,A,20,54,0,0,0,0,0
1720414505.728429,tcp,55101,A,20,54,0,0,0,0,0
1720414505.831531,tcp,443,A,32,66,0,0,0,0,0
1720414505.848519,tcp,443,A,1480,1514,0,0,0,0,0
1720414505.849017,tcp,443,A,1480,1514,0,0,0,0,0
1720414505.849017,tcp,443,PA,858,892,0,0,0,0,0
1720414505.849055,tcp,55104,A,20,54,0,0,0,0,0
1720414505.853811,tcp,55104,PA,178,212,0,0,0,0,0
1720414505.952745,tcp,443,PA,356,390,0,0,0,0,0
1720414505.957232,tcp,55101,FA,20,54,0,0,0,0,0
1720414506.070222,tcp,443,PA,71,105,0,0,0,0,0
1720414506.070625,tcp,443,PA,89,123,0,0,0,0,0
1720414506.070656,tcp,55104,A,20,54,0,0,0,0,0
1720414506.099632,tcp,55104,PA,107,141,0,0,0,0,0
1720414506.099771,tcp,55104,PA,529,563,0,0,0,0,0
1720414506.099896,tcp,55104,PA,58,92,0,0,0,0,0
1720414506.180927,tcp,443,PA,62,96,0,0,0,0,0
1720414506.180927,tcp,443,FA,20,54,0,0,0,0,0
1720414506.180985,tcp,55101,RA,20,54,0,0,0,0,0
1720414506.317167,tcp,443,A,20,54,0,0,0,0,0
1720414506.317439,tcp,443,PA,58,92,0,0,0,0,0
1720414506.370975,tcp,55104,A,20,54,0,0,0,0,0
1720414506.585343,tcp,443,PA,383,417,0,0,0,0,0
1720414506.587142,tcp,55104,FA,20,54,0,0,0,0,0
1720414506.804538,tcp,443,PA,62,96,0,0,0,0,0
1720414506.804589,tcp,55104,RA,20,54,0,0,0,0,0
1720414506.805131,tcp,443,FA,20,54,0,0,0,0,0
1720414507.443843,tcp,443,PA,44,78,0,0,0,0,0
1720414507.444056,tcp,58606,PA,48,82,0,0,0,0,0
1720414507.464329,tcp,443,A,20,54,0,0,0,0,0
1720414507.582182,tcp,443,PA,44,78,0,0,0,0,0
1720414507.582329,tcp,58607,PA,48,82,0,0,0,0,0
1720414507.601031,tcp,443,A,20,54,0,0,0,0,0
1720414507.649465,tcp,55106,S,32,66,0,0,0,0,0
1720414507.894035,tcp,443,SA,32,66,0,0,0,0,0
1720414507.894102,tcp,55106,A,20,54,0,0,0,0,0
1720414507.894407,tcp,55106,PA,234,268,0,0,0,0,0
1720414508.146262,tcp,443,A,1480,1514,0,0,0,0,0
1720414508.146592,tcp,443,A,1480,1514,0,0,0,0,0
1720414508.146592,tcp,443,PA,1335,1369,0,0,0,0,0
1720414508.146623,tcp,55106,A,20,54,0,0,0,0,0
1720414508.152022,tcp,55106,PA,178,212,0,0,0,0,0
1720414508.300471,tcp,443,PA,44,78,0,0,0,0,0
1720414508.300658,tcp,58612,PA,48,82,0,0,0,0,0
1720414508.315443,tcp,443,A,20,54,0,0,0,0,0
1720414508.401971,tcp,443,PA,71,105,0,0,0,0,0
1720414508.403497,tcp,55106,PA,107,141,0,0,0,0,0
1720414508.403615,tcp,55106,PA,684,718,0,0,0,0,0
1720414508.403772,tcp,55106,PA,840,874,0,0,0,0,0
1720414508.414384,tcp,443,PA,89,123,0,0,0,0,0
1720414508.41452,tcp,55106,PA,58,92,0,0,0,0,0
1720414508.647658,tcp,443,A,20,54,0,0,0,0,0
1720414508.647847,tcp,443,A,20,54,0,0,0,0,0
1720414508.660389,tcp,443,PA,58,92,0,0,0,0,0
1720414508.701267,tcp,55106,A,20,54,0,0,0,0,0
1720414508.947661,tcp,443,PA,305,339,0,0,0,0,0
1720414508.966538,tcp,55106,FA,20,54,0,0,0,0,0
1720414509.248198,tcp,443,PA,62,96,0,0,0,0,0
1720414509.248246,tcp,55106,RA,20,54,0,0,0,0,0
1720414509.248468,tcp,443,FA,20,54,0,0,0,0,0
1720414511.043064,udp,54804,0,183,217,0,0,0,0,1
1720414512.045547,udp,54804,0,183,217,0,0,0,0,1
1720414512.327771,tcp,58602,A,21,55,0,0,0,0,0
1720414512.599388,tcp,443,A,32,66,0,0,0,0,0
1720414513.054129,udp,54804,0,183,217,0,0,0,0,1
1720414514.059891,udp,54804,0,183,217,0,0,0,0,1
1720414514.308217,udp,53375,0,183,217,0,0,0,0,1
1720414515.309927,udp,53375,0,183,217,0,0,0,0,1
1720414516.311472,udp,53375,0,183,217,0,0,0,0,1
1720414517.317717,udp,53375,0,183,217,0,0,0,0,1
1720414517.740376,udp,36186,0,9,43,0,0,0,0,1
1720414518.357725,other,0,0,12,50,0,0,0,0,1
1720414518.358904,other,0,0,12,50,0,0,0,0,1
1720414518.359272,other,0,0,12,50,0,0,0,0,1
1720414518.562423,udp,5353,0,66,100,0,0,0,0,1
1720414518.760828,other,0,0,16,54,0,0,0,0,1
1720414519.58653,udp,5353,0,90,124,0,0,0,0,1
1720414520.610781,udp,5353,0,90,124,0,0,0,0,1
1720414521.252462,other,0,0,16,54,0,0,0,0,1
1720414523.683931,udp,5353,0,90,124,0,0,0,0,1
1720414525.255656,other,0,0,16,54,0,0,0,0,1
1720414527.044552,tcp,443,PA,45,79,0,0,0,0,0
1720414527.044713,tcp,58602,PA,49,83,0,0,0,0,0
1720414527.317294,tcp,443,A,20,54,0,0,0,0,0
1720504859.325698,udp,63258,0,180,214,0,0,0,0,1
1720504864.445943,udp,63258,0,180,214,0,0,0,0,1
1720504869.361183,udp,63258,0,180,214,0,0,0,0,1
1720504869.565987,udp,5353,0,49,83,0,0,0,0,1
1720504869.800013,tcp,443,PA,66,100,0,0,0,0,0
1720504869.800013,tcp,443,FPA,51,85,0,0,0,0,0
1720504869.800165,tcp,62297,A,20,54,0,0,0,0,0
1720504869.800594,tcp,62297,FA,20,54,0,0,0,0,0
1720504869.867967,tcp,443,A,20,54,0,0,0,0,0
1720504872.569584,udp,52144,0,1258,1292,0,0,0,0,1
1720504872.569993,udp,52144,0,1258,1292,0,0,0,0,1
1720504872.577042,udp,52144,0,83,117,0,0,0,0,1
1720504872.577748,udp,52144,0,288,322,0,0,0,0,1
1720504872.586893,udp,443,0,1258,1292,0,0,0,0,1
1720504872.626579,udp,52144,0,1258,1292,0,0,0,0,1
1720504872.640815,udp,443,0,1258,1292,0,0,0,0,1
1720504872.645592,udp,443,0,1258,1292,0,0,0,0,1
1720504872.645592,udp,443,0,307,341,0,0,0,0,1
1720504872.646093,udp,443,0,956,990,0,0,0,0,1
1720504872.646093,udp,443,0,33,67,0,0,0,0,1
1720504872.646378,udp,52144,0,86,120,0,0,0,0,1
1720504872.646545,udp,52144,0,39,73,0,0,0,0,1
1720504872.660676,udp,443,0,128,162,0,0,0,0,1
1720504872.660676,udp,443,0,30,64,0,0,0,0,1
1720504872.660935,udp,52144,0,39,73,0,0,0,0,1
1720504872.705101,udp,443,0,178,212,0,0,0,0,1
1720504872.705479,udp,52144,0,43,77,0,0,0,0,1
1720504872.705579,udp,443,0,29,63,0,0,0,0,1
1720504872.706486,udp,52144,0,512,546,0,0,0,0,1
1720504872.721193,udp,443,0,33,67,0,0,0,0,1
1720504872.723224,udp,443,0,37,71,0,0,0,0,1
1720504872.753168,udp,52144,0,40,74,0,0,0,0,1
1720504872.767105,udp,443,0,30,64,0,0,0,0,1
1720504872.76738,udp,52144,0,41,75,0,0,0,0,1
1720504872.783209,udp,443,0,806,840,0,0,0,0,1
1720504872.78404,udp,443,0,29,63,0,0,0,0,1
1720504872.784426,udp,52144,0,45,79,0,0,0,0,1
1720504872.786169,udp,52144,0,41,75,0,0,0,0,1
1720504872.823409,udp,443,0,32,66,0,0,0,0,1
1720504873.251716,other,0,0,12,50,0,0,0,0,1
1720504873.251716,other,0,0,12,50,0,0,0,0,1
1720504873.25187,other,0,0,12,50,0,0,0,0,1
1720504873.752763,other,0,0,16,54,0,0,0,0,1
1720504905.405456,udp,5353,0,202,236,0,0,0,0,1,1
1720504905.610144,udp,5353,0,202,236,0,0,0,0,1,1
1720504905.611151,udp,5353,0,1411,1445,0,0,0,0,1,1
1720504905.815195,udp,5353,0,889,923,0,0,0,0,1,1
1720504906.224247,udp,5353,0,165,199,0,0,0,0,1,1
1720504906.634566,udp,5353,0,1143,1177,0,0,0,0,1,1
1720504907.864476,udp,5353,0,1356,1390,0,0,0,0,1,1
1720504908.068611,udp,5353,0,981,1015,0,0,0,0,1,1
1720504909.297012,udp,63258,0,180,214,0,0,0,0,1,1
1720504910.730847,udp,5353,0,1235,1269,0,0,0,0,1,1
1720504913.392486,other,0,0,12,50,0,0,0,0,1,1
1720504913.39283,other,0,0,12,50,0,0,0,0,1,1
1720504913.393094,other,0,0,12,50,0,0,0,0,1,1
1720504913.754687,other,0,0,24,62,0,0,0,0,1,1
1720504914.416654,udp,63258,0,180,214,0,0,0,0,1,1
1720504916.874843,udp,5353,0,1356,1390,0,0,0,0,1,1
1720504917.078871,udp,5353,0,159,193,0,0,0,0,1,1
1720504917.24896,other,0,0,16,54,0,0,0,0,1,1
1720504919.331773,udp,63258,0,180,214,0,0,0,0,1,1
1720504924.451949,udp,63258,0,180,214,0,0,0,0,1,1
1720504927.18115,tcp,443,RA,20,54,0,0,0,0,0,0
1720504929.058279,tcp,62311,A,21,55,0,0,0,0,0,0
1720504929.074509,tcp,443,A,32,66,0,0,0,0,0,0
1720504929.356141,tcp,62312,A,21,55,0,0,0,0,0,0
1720504929.366852,udp,63258,0,180,214,0,0,0,0,1,1
1720504929.376146,tcp,443,A,32,66,0,0,0,0,0,0
1720504933.463039,other,0,0,12,50,0,0,0,0,1,1
1720504933.463039,other,0,0,12,50,0,0,0,0,1,1
1720504933.463368,other,0,0,12,50,0,0,0,0,1,1
1720504934.282522,udp,63258,0,180,214,0,0,0,0,1,1
1720504935.247309,other,0,0,16,54,0,0,0,0,1,1
1720504935.89846,udp,54880,0,183,217,0,0,0,0,1,1
1720504935.899457,udp,54882,0,183,217,0,0,0,0,1,1
1720504936.251687,other,0,0,16,54,0,0,0,0,1,1
1720504936.329977,udp,5353,0,66,100,0,0,0,0,1,1
1720504936.758567,other,0,0,16,54,0,0,0,0,1,1
1720504936.899246,udp,54880,0,183,217,0,0,0,0,1,1
1720504936.914178,udp,54882,0,183,217,0,0,0,0,1,1
1720504937.90733,udp,54880,0,183,217,0,0,0,0,1,1
1720504937.923143,udp,54882,0,183,217,0,0,0,0,1,1
1720504938.922281,udp,54880,0,183,217,0,0,0,0,1,1
1720504938.938324,udp,54882,0,183,217,0,0,0,0,1,1
1720504939.40216,udp,63258,0,180,214,0,0,0,0,1,1
1720504939.402325,udp,5353,0,66,100,0,0,0,0,1,1
1720504944.189146,udp,36186,0,9,43,0,0,0,0,1,1
1720504944.317411,udp,63258,0,180,214,0,0,0,0,1,1
1720504945.014503,tcp,62274,A,21,55,0,0,0,0,0,0
1720504945.194685,tcp,443,A,32,66,0,0,0,0,0,0
1720504947.18464,udp,5353,0,66,100,0,0,0,0,1,1
1720504948.208423,udp,5353,0,66,100,0,0,0,0,1,1
1720504949.437719,udp,63258,0,180,214,0,0,0,0,1,1
1720504951.053506,udp,5353,0,66,100,0,0,0,0,1,1
1720504953.340086,other,0,0,12,50,0,0,0,0,1,1
1720504953.340627,other,0,0,12,50,0,0,0,0,1,1
1720504954.247662,other,0,0,16,54,0,0,0,0,1,1
1720504954.352689,udp,63258,0,180,214,0,0,0,0,1,1
1720504954.93936,tcp,62339,S,32,66,0,0,0,0,0,0
1720504954.956307,tcp,443,SA,32,66,0,0,0,0,0,0
1720504954.956396,tcp,62339,A,20,54,0,0,0,0,0,0
1720504954.962132,tcp,62339,PA,503,537,0,0,0,0,0,0
1720504954.981646,tcp,443,A,20,54,0,0,0,0,0,0
1720504954.987564,tcp,443,A,1460,1494,0,0,0,0,0,0
1720504954.987564,tcp,443,A,1460,1494,0,0,0,0,0,0
1720504954.987564,tcp,443,PA,1460,1494,0,0,0,0,0,0
1720504954.987564,tcp,443,A,1460,1494,0,0,0,0,0,0
1720504954.987564,tcp,443,PA,238,272,0,0,0,0,0,0
1720504954.987642,tcp,62339,A,20,54,0,0,0,0,0,0
1720504954.989599,tcp,62339,PA,26,60,0,0,0,0,0,0
1720504954.998076,tcp,62339,PA,94,128,0,0,0,0,0,0
1720504954.999156,tcp,62339,PA,316,350,0,0,0,0,0,0
1720504955.005949,tcp,443,A,20,54,0,0,0,0,0,0
1720504955.013359,tcp,443,A,20,54,0,0,0,0,0,0
1720504955.013501,tcp,443,A,20,54,0,0,0,0,0,0
1720504955.013964,tcp,443,PA,166,200,0,0,0,0,0,0
1720504955.014918,tcp,443,PA,812,846,0,0,0,0,0,0
1720504955.014966,tcp,62339,A,20,54,0,0,0,0,0,0
1720504955.015878,tcp,62339,PA,60,94,0,0,0,0,0,0
1720504955.016052,tcp,62339,PA,60,94,0,0,0,0,0,0
1720504955.016208,tcp,62339,FA,20,54,0,0,0,0,0,0
1720504955.030216,tcp,62340,S,32,66,0,0,0,0,0,0
1720504955.032031,tcp,443,A,20,54,0,0,0,0,0,0
1720504955.032031,tcp,443,FA,20,54,0,0,0,0,0,0
1720504955.032087,tcp,62339,A,20,54,0,0,0,0,0,0
1720504955.045646,tcp,443,SA,32,66,0,0,0,0,0,0
1720504955.045723,tcp,62340,A,20,54,0,0,0,0,0,0
1720504955.049867,tcp,62340,PA,507,541,0,0,0,0,0,0
1720504955.063761,tcp,443,A,20,54,0,0,0,0,0,0
1720504955.06399,tcp,443,A,1460,1494,0,0,0,0,0,0
1720504955.064482,tcp,443,A,1460,1494,0,0,0,0,0,0
1720504955.064482,tcp,443,PA,1460,1494,0,0,0,0,0,0
1720504955.06451,tcp,62340,A,20,54,0,0,0,0,0,0
1720504955.065223,tcp,443,A,1460,1494,0,0,0,0,0,0
1720504955.065223,tcp,443,PA,275,309,0,0,0,0,0,0
1720504955.065248,tcp,62340,A,20,54,0,0,0,0,0,0
1720504955.066162,tcp,62340,PA,26,60,0,0,0,0,0,0
1720504955.072272,tcp,62340,PA,94,128,0,0,0,0,0,0
1720504955.073154,tcp,62340,PA,320,354,0,0,0,0,0,0
1720504955.082011,tcp,443,A,20,54,0,0,0,0,0,0
1720504955.085409,tcp,443,A,20,54,0,0,0,0,0,0
1720504955.085704,tcp,443,A,20,54,0,0,0,0,0,0
1720504955.088308,tcp,443,PA,166,200,0,0,0,0,0,0
1720504955.088308,tcp,443,PA,1022,1056,0,0,0,0,0,0
1720504955.088351,tcp,62340,A,20,54,0,0,0,0,0,0
1720504955.253862,other,0,0,16,54,0,0,0,0,1,1
1720504957.247933,other,0,0,16,54,0,0,0,0,1,1
1720504959.472451,udp,63258,0,180,214,0,0,0,0,1,1
1720504960.086503,udp,5353,0,66,100,0,0,0,0,1,1
1720504964.387726,udp,63258,0,180,214,0,0,0,0,1,1
1720504965.01901,tcp,62340,PA,60,94,0,0,0,0,0,0
1720504965.019634,tcp,62340,PA,60,94,0,0,0,0,0,0
1720504965.019932,tcp,62340,FA,20,54,0,0,0,0,0,0
1720504965.035587,tcp,443,A,20,54,0,0,0,0,0,0
1720504965.035746,tcp,443,FA,20,54,0,0,0,0,0,0
1720504965.035816,tcp,62340,A,20,54,0,0,0,0,0,0
1720505354.734985,other,0,0,12,50,0,0,0,0,1,1
1720505357.856974,udp,36186,0,9,43,0,0,0,0,1,1
1720505358.830938,udp,5353,0,66,100,0,0,0,0,1,1
1720505359.251919,other,0,0,16,54,0,0,0,0,1,1
1720505359.650399,udp,63258,0,180,214,0,0,0,0,1,1
1720505362.722208,udp,5353,0,66,100,0,0,0,0,1,1
1720505364.565321,udp,63258,0,180,214,0,0,0,0,1,1
1720505369.480581,udp,63258,0,180,214,0,0,0,0,1,1
1720505373.577134,udp,5353,0,327,361,0,0,0,0,1,1
1720505375.010093,udp,63258,0,180,214,0,0,0,0,1,1
1720505375.26135,other,0,0,16,54,0,0,0,0,1,1
1720505375.74755,other,0,0,16,54,0,0,0,0,1,1
1720505376.649248,udp,5353,0,1375,1409,0,0,0,0,1,1
1720505377.468022,udp,5353,0,66,100,0,0,0,0,1,1
1720505377.798377,tcp,62354,A,21,55,0,0,0,0,0,0
1720505378.068399,tcp,62355,A,21,55,0,0,0,0,0,0
1720505378.300367,udp,5353,0,66,100,0,0,0,0,1,1
1720505379.311432,udp,5353,0,1235,1269,0,0,0,0,1,1
1720505381.35917,udp,5353,0,66,100,0,0,0,0,1,1
1720505382.751905,other,0,0,16,54,0,0,0,0,1,1
1720505384.63609,udp,63258,0,180,214,0,0,0,0,1,1
1720505385.660141,udp,5353,0,1375,1409,0,0,0,0,1,1
1720505389.551212,udp,5353,0,159,193,0,0,0,0,1,1
1720505390.370131,udp,5353,0,52,86,0,0,0,0,1,1
1720505394.457368,udp,63258,0,180,214,0,0,0,0,1,1
1720505394.87573,other,0,0,12,50,0,0,0,0,1,1
1720505395.252861,other,0,0,24,62,0,0,0,0,1,1
