1720370571.035263,udp,53,0,69,103,0,0,0,0,1
1720370571.035263,udp,53,0,57,91,0,0,0,0,1
1720370571.043263,udp,53,0,98,132,0,0,0,0,1
1720370572.532986,other,0,0,12,50,0,0,0,0,1
1720370572.533276,other,0,0,12,50,0,0,0,0,1
1720370572.5335,other,0,0,12,50,0,0,0,0,1
1720370573.124752,tcp,443,FA,20,54,0,0,0,0,0
1720370573.124844,tcp,60291,A,20,54,0,0,0,0,0
1720370574.156417,tcp,443,PA,44,78,0,0,0,0,0
1720370574.157153,tcp,60204,PA,48,82,0,0,0,0,0
1720370574.17207,tcp,443,A,20,54,0,0,0,0,0
1720370574.566464,tcp,443,PA,66,100,0,0,0,0,0
1720370574.613084,tcp,59871,A,20,54,0,0,0,0,0
1720370574.753012,other,0,0,16,54,0,0,0,0,1
1720370575.257826,other,0,0,16,54,0,0,0,0,1
1720370576.248507,other,0,0,16,54,0,0,0,0,1
1720370581.56611,tcp,443,PA,182,216,0,0,0,0,0
1720370581.583321,tcp,59871,PA,66,100,0,0,0,0,0
1720370581.600366,tcp,443,A,20,54,0,0,0,0,0
1720370581.671546,udp,56668,0,174,208,0,0,0,0,1
1720370581.953783,udp,5353,0,104,138,0,0,0,0,1
1720370582.673167,udp,56668,0,174,208,0,0,0,0,1
1720370583.681647,udp,56668,0,174,208,0,0,0,0,1
1720370584.684566,udp,56668,0,174,208,0,0,0,0,1
1720370585.0875,udp,57654,0,41,75,0,0,0,0,1
1720370585.087872,udp,53817,0,41,75,0,0,0,0,1
1720370585.088175,udp,49369,0,41,75,0,0,0,0,1
1720370585.09199,udp,53,0,69,103,0,0,0,0,1
1720370585.09642,udp,53,0,57,91,0,0,0,0,1
1720370585.100853,udp,53,0,91,125,0,0,0,0,1
1720370585.101594,tcp,60291,FA,20,54,0,0,0,0,0
1720370585.114861,tcp,443,A,20,54,0,0,0,0,0
